province,city,dist,vil,name
10,4,110,1,峨眉村
10,4,110,2,中盛村
10,4,110,3,石井村
10,4,110,4,富興村
10,4,110,5,七星村
10,4,110,6,湖光村
10,4,120,0,尖石鄉
10,4,120,1,義興村
10,4,120,2,嘉樂村
10,4,120,3,新樂村
10,4,120,4,梅花村
10,4,120,5,錦屏村
10,4,120,6,玉峰村
10,4,120,7,秀巒村
10,4,130,0,五峰鄉
10,4,130,1,大隘村
10,4,130,2,花園村
10,4,130,3,竹林村
10,4,130,4,桃山村
10,5,0,0,苗栗縣
10,5,10,0,苗栗市
10,5,10,1,中苗里
10,5,10,2,建功里
10,5,10,3,青苗里
10,5,10,4,玉清里
10,5,10,5,玉華里
10,5,10,6,維新里
10,5,10,7,維祥里
10,5,10,8,綠苗里
10,5,10,9,高苗里
10,5,10,10,玉苗里
10,5,10,11,大同里
10,5,10,12,新苗里
10,5,10,13,勝利里
10,5,10,14,恭敬里
10,5,10,15,上苗里
10,5,10,16,北苗里
10,5,10,17,清華里
10,5,10,18,嘉盛里
10,5,10,19,福星里
10,5,10,20,新川里
10,5,10,21,文山里
10,5,10,22,福麗里
10,5,10,23,水源里
10,5,10,24,新英里
10,5,10,25,福安里
10,5,10,26,嘉新里
10,5,10,27,南勢里
10,5,10,28,文聖里
10,5,20,0,苑裡鎮
10,5,20,1,苑東里
10,5,20,2,苑南里
10,5,20,3,苑北里
10,5,20,4,西平里
10,5,20,5,苑港里
10,5,20,6,西勢里
10,5,20,7,海岸里
10,5,20,8,房裡里
10,5,20,9,客庄里
10,5,20,10,中正里
10,5,20,11,苑坑里
10,5,20,12,水坡里
10,5,20,13,新復里
10,5,20,14,山?里
10,5,20,15,舊社里
10,5,20,16,福田里
10,5,20,17,石鎮里
10,5,20,18,蕉埔里
10,5,20,19,社苓里
10,5,20,20,泰田里
10,5,20,21,上?里
10,5,20,22,玉田里
10,5,20,23,南勢里
10,5,20,24,山柑里
10,5,20,25,田心里
10,5,30,0,通霄鎮
10,5,30,1,通東里
10,5,30,2,通西里
10,5,30,3,平元里
10,5,30,4,梅南里
10,5,30,5,圳頭里
10,5,30,6,通南里
10,5,30,7,城北里
10,5,30,8,城南里
10,5,30,9,南和里
10,5,30,10,福興里
10,5,30,11,坪頂里
10,5,30,12,五南里
10,5,30,13,五北里
10,5,30,14,內湖里
10,5,30,15,楓樹里
10,5,30,16,烏眉里
10,5,30,17,福龍里
10,5,30,18,福源里
10,5,30,19,通灣里
10,5,30,20,新埔里
10,5,30,21,內島里
10,5,30,22,白東里
10,5,30,23,白西里
10,5,30,24,平安里
10,5,40,0,竹南鎮
10,5,40,1,竹南里
10,5,40,2,照南里
10,5,40,3,正南里
10,5,40,4,新南里
10,5,40,5,大厝里
10,5,40,6,營盤里
10,5,40,7,聖福里
10,5,40,8,竹興里
10,5,40,9,龍鳳里
10,5,40,10,山佳里
10,5,40,11,中港里
10,5,40,12,中華里
10,5,40,13,中英里
10,5,40,14,中美里
10,5,40,15,開元里
10,5,40,16,海口里
10,5,40,17,港墘里
10,5,40,18,公?里
10,5,40,19,大埔里
10,5,40,20,頂埔里
10,5,40,21,崎頂里
10,5,40,22,公義里
10,5,40,23,佳興里
10,5,40,24,天文里
10,5,40,25,龍山里
10,5,50,0,頭份市
10,5,50,1,流東里
10,5,50,2,珊湖里
10,5,50,3,斗煥里
10,5,50,4,新華里
10,5,50,5,興隆里
10,5,50,6,上埔里
10,5,50,7,土牛里
10,5,50,8,頭份里
10,5,50,9,忠孝里
10,5,50,10,仁愛里
10,5,50,11,信義里
10,5,50,12,和平里
10,5,50,13,民族里
10,5,50,14,東庄里
10,5,50,15,後庄里
10,5,50,16,山下里
10,5,50,17,蟠桃里
10,5,50,18,田寮里
10,5,50,19,蘆竹里
10,5,50,20,上興里
10,5,50,21,下興里
10,5,50,22,尖山里
10,5,50,23,尖下里
10,5,50,24,廣興里
10,5,50,25,濫坑里
10,5,50,26,民權里
10,5,50,27,民生里
10,5,50,28,建國里
10,5,50,29,成功里
10,5,50,30,自強里
10,5,50,31,合興里
10,5,50,32,文化里
10,5,50,33,中興里
10,5,60,0,後龍鎮
10,5,60,1,南龍里
10,5,60,2,中龍里
10,5,60,3,北龍里
10,5,60,4,大庄里
10,5,60,5,溪洲里
10,5,60,6,豐富里
10,5,60,7,校椅里
10,5,60,8,埔頂里
10,5,60,9,新民里
10,5,60,10,復興里
10,5,60,11,東明里
10,5,60,12,大山里
10,5,60,13,灣寶里
10,5,60,14,海寶里
10,5,60,15,外埔里
10,5,60,16,海埔里
10,5,60,17,秀水里
10,5,60,18,水尾里
10,5,60,19,龍津里
10,5,60,20,龍坑里
10,5,60,21,福寧里
10,5,60,22,中和里
10,5,60,23,南港里
10,5,70,0,卓蘭鎮
10,5,70,1,中街里
10,5,70,2,新厝里
10,5,70,3,上新里
10,5,70,4,豐田里
10,5,70,5,西坪里
10,5,70,A005,西坪里、坪林里
10,5,70,6,景山里
10,5,70,7,老庄里
10,5,70,8,新榮里
10,5,70,9,內灣里
10,5,70,10,苗豐里
10,5,70,11,坪林里
10,5,80,0,大湖鄉
10,5,80,1,大湖村
10,5,80,2,明湖村
10,5,80,3,靜湖村
10,5,80,4,富興村
10,5,80,5,大南村
10,5,80,6,大寮村
10,5,80,7,南湖村
10,5,80,8,義和村
10,5,80,9,東興村
10,5,80,10,武榮村
10,5,80,11,栗林村
10,5,80,12,新開村
10,5,90,0,公館鄉
10,5,90,1,館中村
10,5,90,2,館東村
10,5,90,3,館南村
10,5,90,4,大坑村
10,5,90,5,中義村
10,5,90,6,玉泉村
10,5,90,7,石墻村
10,5,90,8,福基村
10,5,90,9,福星村
10,5,90,10,開礦村
10,5,90,11,福德村
10,5,90,12,五谷村
10,5,90,13,玉谷村
10,5,90,14,鶴岡村
10,5,90,15,鶴山村
10,5,90,16,仁安村
10,5,90,17,尖山村
10,5,90,18,南河村
10,5,90,19,北河村
10,5,100,0,銅鑼鄉
10,5,100,1,福興村
10,5,100,2,銅鑼村
10,5,100,3,朝陽村
10,5,100,4,樟樹村
10,5,100,5,九湖村
10,5,100,6,竹森村
10,5,100,7,中平村
10,5,100,8,興隆村
10,5,100,9,盛隆村
10,5,100,10,新隆村
10,5,110,0,南庄鄉
10,5,110,1,東村
10,5,110,2,西村
10,5,110,3,南江村
10,5,110,4,田美村
10,5,110,5,獅山村
10,5,110,6,南富村
10,5,110,7,員林村
10,5,110,8,蓬萊村
10,5,110,9,東河村
10,5,120,0,頭屋鄉
10,5,120,1,頭屋村
10,5,120,2,象山村
10,5,120,3,北坑村
10,5,120,4,獅潭村
10,5,120,5,曲洞村
10,5,120,6,飛鳳村
10,5,120,7,明德村
10,5,120,8,鳴鳳村
10,5,130,0,三義鄉
10,5,130,1,廣盛村
10,5,130,2,?湖村
10,5,130,3,?潭村
10,5,130,4,勝興村
10,5,130,5,西湖村
10,5,130,6,龍騰村
10,5,130,7,鯉魚潭村
10,5,140,0,西湖鄉
10,5,140,1,高埔村
10,5,140,2,下埔村
10,5,140,3,五湖村
10,5,140,4,四湖村
10,5,140,5,金獅村
10,5,140,6,龍洞村
10,5,140,7,三湖村
10,5,140,8,湖東村
10,5,140,9,二湖村
10,5,150,0,造橋鄉
10,5,150,1,造橋村
10,5,150,2,平興村
10,5,150,3,豐湖村
10,5,150,4,大西村
10,5,150,5,錦水村
10,5,150,6,大龍村
10,5,150,7,朝陽村
10,5,150,8,談文村
10,5,150,9,龍昇村
10,5,160,0,三灣鄉
10,5,160,1,三灣村
10,5,160,2,內灣村
10,5,160,3,銅鏡村
10,5,160,4,頂寮村
10,5,160,5,北埔村
10,5,160,6,大河村
10,5,160,7,大坪村
10,5,160,8,永和村
10,5,170,0,獅潭鄉
10,5,170,1,百壽村
10,5,170,2,永興村
10,5,170,3,新店村
10,5,170,4,和興村
10,5,170,5,豐林村
10,5,170,6,新豐村
10,5,170,7,竹木村
10,5,180,0,泰安鄉
10,5,180,1,八卦村
10,5,180,2,錦水村
10,5,180,3,清安村
10,5,180,4,大興村
10,5,180,5,中興村
10,5,180,6,梅園村
10,5,180,7,象鼻村
10,5,180,8,士林村
10,7,0,0,彰化縣
10,7,10,0,彰化市
10,7,10,1,文化里
10,7,10,2,下?里
10,7,10,3,興北里
10,7,10,4,信義里
10,7,10,5,民生里
10,7,10,6,陽明里
10,7,10,7,萬安里
10,7,10,8,新興里
10,7,10,9,新華里
10,7,10,10,龍山里
10,7,10,11,中山里
10,7,10,12,中正里
10,7,10,13,永福里
10,7,10,14,光復里
10,7,10,15,光華里
10,7,10,16,萬壽里
10,7,10,17,中央里
10,7,10,18,富貴里
10,7,10,19,民權里
10,7,10,20,西興里
10,7,10,21,西勢里
10,7,10,22,忠孝里
10,7,10,23,忠權里
10,7,10,24,五權里
10,7,10,25,長樂里
10,7,10,26,東芳里
10,7,10,27,南安里
10,7,10,28,南美里
10,7,10,29,莿桐里
10,7,10,30,磚?里
10,7,10,31,平和里
10,7,10,32,桃源里
10,7,10,33,卦山里
10,7,10,34,東興里
10,7,10,35,大同里
10,7,10,36,永生里
10,7,10,37,華陽里
10,7,10,38,華北里
10,7,10,39,南?里
10,7,10,40,成功里
10,7,10,41,延和里
10,7,10,42,南興里
10,7,10,43,西安里
10,7,10,44,彰安里
10,7,10,45,光南里
10,7,10,46,介壽里
10,7,10,47,延平里
10,7,10,48,建寶里
10,7,10,49,福安里
10,7,10,50,大竹里
10,7,10,51,竹中里
10,7,10,52,安溪里
10,7,10,53,香山里
10,7,10,54,牛埔里
10,7,10,55,福山里
10,7,10,56,中庄里
10,7,10,57,三村里
10,7,10,58,國聖里
10,7,10,59,寶?里
10,7,10,60,茄苳里
10,7,10,61,茄南里
10,7,10,62,阿夷里
10,7,10,63,古夷里
10,7,10,64,復興里
10,7,10,65,和調里
10,7,10,66,石牌里
10,7,10,67,福田里
10,7,10,68,竹巷里
10,7,10,69,田中里
10,7,10,70,快官里
10,7,10,71,台鳳里
10,7,10,72,崙平里
10,7,10,73,向陽里
10,7,20,0,鹿港鎮
10,7,20,1,大有里
10,7,20,2,中興里
10,7,20,3,洛津里
10,7,20,4,順興里
10,7,20,5,頂厝里
10,7,20,6,東崎里
10,7,20,7,埔崙里
10,7,20,8,東石里
10,7,20,9,郭厝里
10,7,20,10,新宮里
10,7,20,11,玉順里
10,7,20,12,景福里
10,7,20,13,泰興里
10,7,20,14,長興里
10,7,20,15,龍山里
10,7,20,16,興化里
10,7,20,17,菜園里
10,7,20,18,街尾里
10,7,20,19,頂番里
10,7,20,20,頭崙里
10,7,20,21,廖厝里
10,7,20,22,溝墘里
10,7,20,23,草中里
10,7,20,24,頭南里
10,7,20,25,山崙里
10,7,20,26,海埔里
10,7,20,27,詔安里
10,7,20,28,洋厝里
10,7,20,29,永安里
10,7,30,0,和美鎮
10,7,30,1,竹營里
10,7,30,2,和東里
10,7,30,3,和南里
10,7,30,4,和北里
10,7,30,5,和西里
10,7,30,6,四張里
10,7,30,7,頭前里
10,7,30,8,還社里
10,7,30,9,面前里
10,7,30,10,鎮平里
10,7,30,11,大霞里
10,7,30,12,源埤里
10,7,30,13,南佃里
10,7,30,14,雅溝里
10,7,30,15,山犁里
10,7,30,16,嘉犁里
10,7,30,17,鐵山里
10,7,30,18,詔安里
10,7,30,19,柑井里
10,7,30,20,竹園里
10,7,30,21,新庄里
10,7,30,22,犁盛里
10,7,30,23,中寮里
10,7,30,24,中圍里
10,7,30,25,糖友里
10,7,30,26,塗厝里
10,7,30,27,地潭里
10,7,30,28,湖內里
10,7,30,29,嘉寶里
10,7,30,30,月眉里
10,7,30,31,好修里
10,7,30,32,仁愛里
10,7,40,0,線西鄉
10,7,40,1,線西村
10,7,40,2,頂庄村
10,7,40,3,寓埔村
10,7,40,4,塭仔村
10,7,40,5,溝內村
10,7,40,6,下犁村
10,7,40,7,頂犁村
10,7,40,8,德興村
10,7,50,0,伸港鄉
10,7,50,1,曾家村
10,7,50,2,蚵寮村
10,7,50,3,埤墘村
10,7,50,4,溪底村
10,7,50,5,泉州村
10,7,50,6,泉厝村
10,7,50,7,海尾村
10,7,50,8,全興村
10,7,50,9,定興村
10,7,50,10,新港村
10,7,50,11,什股村
10,7,50,12,大同村
10,7,50,13,七嘉村
10,7,50,14,汴頭村
10,7,60,0,福興鄉
10,7,60,1,番社村
10,7,60,2,社尾村
10,7,60,3,大崙村
10,7,60,4,外埔村
10,7,60,5,外中村
10,7,60,6,元中村
10,7,60,7,三汴村
10,7,60,8,萬豐村
10,7,60,9,番婆村
10,7,60,10,橋頭村
10,7,60,11,秀厝村
10,7,60,12,鎮平村
10,7,60,13,三和村
10,7,60,14,麥厝村
10,7,60,15,廈粘村
10,7,60,16,頂粘村
10,7,60,17,福寶村
10,7,60,18,二港村
10,7,60,19,福興村
10,7,60,20,福南村
10,7,60,21,同安村
10,7,60,22,西勢村
10,7,70,0,秀水鄉
10,7,70,1,秀水村
10,7,70,2,安溪村
10,7,70,3,莊雅村
10,7,70,4,金興村
10,7,70,5,陝西村
10,7,70,6,安東村
10,7,70,7,鶴鳴村
10,7,70,8,馬興村
10,7,70,9,義興村
10,7,70,10,福安村
10,7,70,11,埔崙村
10,7,70,12,曾厝村
10,7,70,13,金陵村
10,7,70,14,下崙村
10,7,80,0,花壇鄉
10,7,80,1,花壇村
10,7,80,2,金墩村
10,7,80,3,中庄村
10,7,80,4,劉厝村
10,7,80,5,崙雅村
10,7,80,6,南口村
10,7,80,7,中口村
10,7,80,8,北口村
10,7,80,9,長沙村
10,7,80,10,文德村
10,7,80,11,白沙村
10,7,80,12,岩竹村
10,7,80,13,橋頭村
10,7,80,14,灣雅村
10,7,80,15,灣東村
10,7,80,16,三春村
10,7,80,17,永春村
10,7,80,18,長春村
10,7,90,0,芬園鄉
10,7,90,1,舊社村
10,7,90,2,大埔村
10,7,90,3,竹林村
10,7,90,4,社口村
10,7,90,5,茄荖村
10,7,90,6,嘉興村
10,7,90,7,芬園村
10,7,90,8,縣庄村
10,7,90,9,圳墘村
10,7,90,10,溪頭村
10,7,90,11,進芬村
10,7,90,12,同安村
10,7,90,13,中崙村
10,7,90,14,大竹村
10,7,90,15,楓坑村
10,7,100,0,員林市
10,7,100,1,東和里
10,7,100,2,民生里
10,7,100,3,中正里
10,7,100,4,仁美里
10,7,100,5,新興里
10,7,100,6,和平里
10,7,100,7,光明里
10,7,100,8,中山里
10,7,100,9,黎明里
10,7,100,10,惠來里
10,7,100,11,三義里
10,7,100,12,新生里
10,7,100,13,南平里
10,7,100,14,南興里
10,7,100,15,源潭里
10,7,100,16,大埔里
10,7,100,17,三條里
10,7,100,18,三和里
10,7,100,19,三橋里
10,7,100,20,中央里
10,7,100,21,溝皂里
10,7,100,22,大饒里
10,7,100,23,大明里
10,7,100,24,萬年里
10,7,100,25,崙雅里
10,7,100,26,振興里
10,7,100,27,林厝里
10,7,100,28,出水里
10,7,100,29,湖水里
10,7,100,30,大?里
10,7,100,31,鎮興里
10,7,100,32,浮圳里
10,7,100,33,西東里
10,7,100,34,南東里
10,7,100,35,中東里
10,7,100,36,東北里
10,7,100,37,三愛里
10,7,100,38,三信里
10,7,100,39,三多里
10,7,100,40,仁愛里
10,7,100,41,忠孝里
10,7,110,0,溪湖鎮
10,7,110,1,光平里
10,7,110,2,平和里
10,7,110,3,太平里
10,7,110,4,光華里
10,7,110,5,東寮里
10,7,110,6,西寮里
10,7,110,7,大突里
10,7,110,8,北勢里
10,7,110,9,汴頭里
10,7,110,10,大竹里
10,7,110,11,湖西里
10,7,110,12,田中里
10,7,110,13,河東里
10,7,110,14,中山里
10,7,110,15,中竹里
10,7,110,16,東溪里
10,7,110,17,西溪里
10,7,110,18,湖東里
10,7,110,19,頂庄里
10,7,110,20,忠覺里
10,7,110,21,湳底里
10,7,110,22,大庭里
10,7,110,23,媽厝里
10,7,110,24,西勢里
10,7,110,25,番婆里
10,7,120,0,田中鎮
10,7,120,1,香山里
10,7,120,2,碧峰里
10,7,120,3,東源里
10,7,120,4,復興里
10,7,120,5,平和里
10,7,120,6,頂潭里
10,7,120,7,中潭里
10,7,120,8,龍潭里
10,7,120,9,北路里
10,7,120,10,西路里
10,7,120,11,東路里
10,7,120,12,南路里
10,7,120,13,中路里
10,7,120,14,新庄里
10,7,120,15,三安里
10,7,120,16,大崙里
10,7,120,17,沙崙里
10,7,120,18,新民里
10,7,120,19,梅州里
10,7,120,20,三民里
10,7,120,21,三光里
10,7,120,22,大社里
10,7,130,0,大村鄉
10,7,130,1,大村村
10,7,130,2,茄苳村
10,7,130,3,南勢村
10,7,130,4,田洋村
10,7,130,5,新興村
10,7,130,6,過溝村
10,7,130,7,美港村
10,7,130,8,平和村
10,7,130,9,貢旗村
10,7,130,10,加錫村
10,7,130,11,村上村
10,7,130,12,大橋村
10,7,130,13,大崙村
10,7,130,14,擺塘村
10,7,130,15,黃厝村
10,7,130,16,福興村
10,7,140,0,埔鹽鄉
10,7,140,1,埔鹽村
10,7,140,2,埔南村
10,7,140,3,?子村
10,7,140,4,出水村
10,7,140,5,南港村
10,7,140,6,打廉村
10,7,140,7,豐澤村
10,7,140,8,崑崙村
10,7,140,9,角樹村
10,7,140,10,瓦?村
10,7,140,11,好修村
10,7,140,12,西湖村
10,7,140,13,大有村
10,7,140,14,新興村
10,7,140,15,永平村
10,7,140,16,永樂村
10,7,140,17,石埤村
10,7,140,18,天盛村
10,7,140,19,太平村
10,7,140,20,新水村
10,7,140,21,三省村
10,7,140,22,南新村
10,7,150,0,埔心鄉
10,7,150,1,東門村
10,7,150,2,埔心村
10,7,150,3,義民村
10,7,150,4,油車村
10,7,150,5,瓦北村
10,7,150,6,瓦中村
10,7,150,7,瓦南村
10,7,150,8,太平村
10,7,150,9,經口村
10,7,150,10,大華村
10,7,150,11,仁里村
10,7,150,12,舊?村
10,7,150,13,南?村
10,7,150,14,新?村
10,7,150,15,羅厝村
10,7,150,16,芎蕉村
10,7,150,17,二重村
10,7,150,18,梧鳳村
10,7,150,19,埤霞村
10,7,150,20,埤?村
10,7,160,0,永靖鄉
10,7,160,1,永東村
10,7,160,2,永西村
10,7,160,3,永南村
10,7,160,4,永北村
10,7,160,5,港西村
10,7,160,6,五福村
10,7,160,7,湳港村
10,7,160,8,新莊村
10,7,160,9,瑚璉村
10,7,160,10,五汴村
10,7,160,11,浮圳村
10,7,160,12,光雲村
10,7,160,13,東寧村
10,7,160,14,永興村
10,7,160,15,崙子村
10,7,160,16,獨鰲村
10,7,160,17,敦厚村
10,7,160,18,崙美村
10,7,160,19,同安村
10,7,160,20,同仁村
10,7,160,21,湳墘村
10,7,160,22,四芳村
10,7,160,23,福興村
10,7,160,24,竹子村
10,7,170,0,社頭鄉
10,7,170,1,社頭村
10,7,170,2,東興村
10,7,170,3,山湖村
10,7,170,4,廣興村
10,7,170,5,廣福村
10,7,170,6,朝興村
10,7,170,7,仁雅村
10,7,170,8,橋頭村
10,7,170,9,仁和村
10,7,170,10,崙雅村
10,7,170,11,湳底村
10,7,170,12,泰安村
10,7,170,13,美雅村
10,7,170,14,新厝村
10,7,170,15,平和村
10,7,170,16,里仁村
10,7,170,17,張厝村
10,7,170,18,龍井村
10,7,170,19,舊社村
10,7,170,20,埤斗村
10,7,170,21,湳雅村
10,7,170,22,松竹村
10,7,170,23,清水村
10,7,170,24,協和村
10,7,180,0,二水鄉
10,7,180,1,合和村
10,7,180,2,上豊村
10,7,180,3,過圳村
10,7,180,4,五伯村
10,7,180,5,光化村
10,7,180,6,文化村
10,7,180,7,二水村
10,7,180,8,聖化村
10,7,180,9,裕民村
10,7,180,10,惠民村
10,7,180,11,大園村
10,7,180,12,修仁村
10,7,180,13,合興村
10,7,180,14,源泉村
10,7,180,15,倡和村
10,7,180,16,復興村
10,7,180,17,十五村
10,7,190,0,北斗鎮
10,7,190,1,光復里
10,7,190,2,新政里
10,7,190,3,重慶里
10,7,190,4,五權里
10,7,190,5,七星里
10,7,190,6,居仁里
10,7,190,7,東光里
10,7,190,8,文昌里
10,7,190,9,中和里
10,7,190,10,西德里
10,7,190,11,西安里
10,7,190,12,中寮里
10,7,190,13,大道里
10,7,190,14,新生里
10,7,190,15,大新里
10,7,200,0,二林鎮
10,7,200,1,東和里
10,7,200,2,南光里
10,7,200,3,西平里
10,7,200,4,北平里
10,7,200,5,中西里
10,7,200,6,廣興里
10,7,200,7,香田里
10,7,200,8,外竹里
10,7,200,9,興華里
10,7,200,10,東興里
10,7,200,11,後厝里
10,7,200,12,豐田里
10,7,200,13,頂厝里
10,7,200,14,趙甲里
10,7,200,15,振興里
10,7,200,16,萬興里
10,7,200,17,永興里
10,7,200,18,西庄里
10,7,200,19,梅芳里
10,7,200,20,華崙里
10,7,200,21,東勢里
10,7,200,22,萬合里
10,7,200,23,大永里
10,7,200,24,原斗里
10,7,200,25,西斗里
10,7,200,26,東華里
10,7,200,27,復豐里
10,7,210,0,田尾鄉
10,7,210,1,田尾村
10,7,210,2,豐田村
10,7,210,3,饒平村
10,7,210,4,睦宜村
10,7,210,5,福田村
10,7,210,6,新興村
10,7,210,7,北鎮村
10,7,210,8,南鎮村
10,7,210,9,新生村
10,7,210,10,南曾村
10,7,210,11,北曾村
10,7,210,12,溪畔村
10,7,210,13,打簾村
10,7,210,14,柳鳳村
10,7,210,15,陸豐村
10,7,210,16,海豐村
10,7,210,17,仁里村
10,7,210,18,新厝村
10,7,210,19,溪頂村
10,7,210,20,正義村
10,7,220,0,埤頭鄉
10,7,220,1,和豊村
10,7,220,2,興農村
10,7,220,3,埤頭村
10,7,220,4,豊崙村
10,7,220,5,崙子村
10,7,220,6,永豊村
10,7,220,7,合興村
10,7,220,8,平原村
10,7,220,9,崙腳村
10,7,220,10,元埔村
10,7,220,11,芙朝村
10,7,220,12,新庄村
10,7,220,13,陸嘉村
10,7,220,14,竹圍村
10,7,220,15,中和村
10,7,220,16,庄內村
10,7,220,17,大湖村
10,7,230,0,芳苑鄉
10,7,230,1,芳苑村
10,7,230,2,芳中村
10,7,230,3,仁愛村
10,7,230,4,信義村
10,7,230,5,後寮村
10,7,230,6,三合村
10,7,230,7,永興村
10,7,230,8,五俊村
10,7,230,9,路上村
10,7,230,10,路平村
10,7,230,11,三成村
10,7,230,12,福榮村
10,7,230,13,頂?村
10,7,230,14,新街村
10,7,230,15,王功村
10,7,230,16,博愛村
10,7,230,17,和平村
10,7,230,18,民生村
10,7,230,19,興仁村
10,7,230,20,新寶村
10,7,230,21,草湖村
10,7,230,22,文津村
10,7,230,23,建平村
10,7,230,24,崙腳村
10,7,230,25,新生村
10,7,230,26,漢寶村
10,7,240,0,大城鄉
10,7,240,1,潭墘村
10,7,240,2,上山村
10,7,240,3,東城村
10,7,240,4,西城村
10,7,240,5,大城村
10,7,240,6,菜寮村
10,7,240,7,山腳村
10,7,240,8,永和村
10,7,240,9,頂庄村
10,7,240,10,公館村
10,7,240,11,台西村
10,7,240,12,東港村
10,7,240,13,西港村
10,7,240,14,豐美村
10,7,240,15,三豐村
10,7,250,0,竹塘鄉
10,7,250,1,竹元村
10,7,250,2,竹塘村
10,7,250,3,小西村
10,7,250,4,民靖村
10,7,250,5,五庄村
10,7,250,6,樹腳村
10,7,250,7,田頭村
10,7,250,8,新廣村
10,7,250,9,溪墘村
10,7,250,10,竹林村
10,7,250,11,土庫村
10,7,250,12,內新村
10,7,250,13,長安村
10,7,250,14,永安村
10,7,260,0,溪州鄉
10,7,260,1,溪厝村
10,7,260,2,舊眉村
10,7,260,3,柑園村
10,7,260,4,水尾村
10,7,260,5,坑厝村
10,7,260,6,圳寮村
10,7,260,7,潮洋村
10,7,260,8,瓦厝村
10,7,260,9,西畔村
10,7,260,10,張厝村
10,7,260,11,溪州村
10,7,260,12,成功村
10,7,260,13,菜公村
10,7,260,14,尾厝村
10,7,260,15,大庄村
10,7,260,16,三圳村
10,7,260,17,東州村
10,7,260,18,榮光村
10,7,260,19,三條村
10,8,0,0,南投縣
10,8,10,0,南投市
10,8,10,1,龍泉里
10,8,10,2,康壽里
10,8,10,3,三民里
10,8,10,4,仁和里
10,8,10,5,南投里
10,8,10,6,彰仁里
10,8,10,7,崇文里
10,8,10,8,漳興里
10,8,10,9,漳和里
10,8,10,10,軍功里
10,8,10,11,東山里
10,8,10,12,平和里
10,8,10,13,振興里
10,8,10,14,千秋里
10,8,10,15,三興里
10,8,10,16,三和里
10,8,10,17,嘉興里
10,8,10,18,嘉和里
10,8,10,19,福山里
10,8,10,20,永興里
10,8,10,21,鳳鳴里
10,8,10,22,鳳山里
10,8,10,23,平山里
10,8,10,24,新興里
10,8,10,25,永豐里
10,8,10,26,福興里
10,8,10,27,營北里
10,8,10,28,營南里
10,8,10,29,內興里
10,8,10,30,內新里
10,8,10,31,光華里
10,8,10,32,光榮里
10,8,10,33,光明里
10,8,10,34,光輝里
10,8,20,0,埔里鎮
10,8,20,1,東門里
10,8,20,2,南門里
10,8,20,3,西門里
10,8,20,4,北門里
10,8,20,5,同聲里
10,8,20,6,薰化里
10,8,20,7,清新里
10,8,20,8,大城里
10,8,20,9,籃城里
10,8,20,10,枇杷里
10,8,20,11,水頭里
10,8,20,12,麒麟里
10,8,20,13,珠格里
10,8,20,14,溪南里
10,8,20,15,桃米里
10,8,20,16,成功里
10,8,20,17,南村里
10,8,20,18,愛蘭里
10,8,20,19,鐵山里
10,8,20,20,房里里
10,8,20,21,向善里
10,8,20,22,一新里
10,8,20,23,廣成里
10,8,20,24,史港里
10,8,20,25,福興里
10,8,20,26,牛眠里
10,8,20,27,大湳里
10,8,20,28,蜈蚣里
10,8,20,29,合成里
10,8,20,30,北安里
10,8,20,31,杷城里
10,8,20,32,北梅里
10,8,20,33,泰安里
10,8,30,0,草屯鎮
10,8,30,1,玉峰里
10,8,30,2,炎峰里
10,8,30,3,和平里
10,8,30,4,敦和里
10,8,30,5,山腳里
10,8,30,6,富寮里
10,8,30,7,御史里
10,8,30,8,新豐里
10,8,30,9,碧峰里
10,8,30,10,碧洲里
10,8,30,11,復興里
10,8,30,12,上林里
10,8,30,13,新庄里
10,8,30,14,北投里
10,8,30,15,石川里
10,8,30,16,加老里
10,8,30,17,北勢里
10,8,30,18,中原里
10,8,30,19,南埔里
10,8,30,20,土城里
10,8,30,21,坪頂里
10,8,30,22,雙冬里
10,8,30,23,平林里
10,8,30,24,中正里
10,8,30,25,中山里
10,8,30,26,明正里
10,8,30,27,新厝里
10,8,40,0,竹山鎮
10,8,40,1,竹山里
10,8,40,2,中正里
10,8,40,3,中山里
10,8,40,4,雲林里
10,8,40,5,??里
10,8,40,6,下坪里
10,8,40,7,桂林里
10,8,40,8,中和里
10,8,40,9,中崎里
10,8,40,10,德興里
10,8,40,11,延平里
10,8,40,12,延正里
10,8,40,13,延山里
10,8,40,14,延和里
10,8,40,15,山崇里
10,8,40,16,社寮里
10,8,40,17,中央里
10,8,40,18,富州里
10,8,40,19,大鞍里
10,8,40,20,田子里
10,8,40,21,福興里
10,8,40,22,鯉魚里
10,8,40,23,瑞竹里
10,8,40,24,坪頂里
10,8,40,25,桶頭里
10,8,40,26,秀林里
10,8,40,27,延祥里
10,8,40,28,竹圍里
10,8,50,0,集集鎮
10,8,50,1,集集里
10,8,50,2,和平里
10,8,50,3,林尾里
10,8,50,4,田寮里
10,8,50,5,隘寮里
10,8,50,6,玉映里
10,8,50,7,吳厝里
10,8,50,8,八張里
10,8,50,9,永昌里
10,8,50,10,富山里
10,8,50,11,廣明里
10,8,60,0,名間鄉
10,8,60,1,南雅村
10,8,60,2,中正村
10,8,60,3,中山村
10,8,60,4,濁水村
10,8,60,5,炭寮村
10,8,60,6,新民村
10,8,60,7,新街村
10,8,60,8,東湖村
10,8,60,9,萬丹村
10,8,60,10,田仔村
10,8,60,11,大庄村
